"","V1","V2","V3","V4"
"52",0.277202346886038,0.283108761897429,0.00590641501139072,1
"53",0.279381808795889,0.285297526831336,0.00591571803544744,1
"54",0.277630957135453,0.28350487411527,0.0058739169798166,1
"55",0.278041614024771,0.283993330579875,0.00595171655510407,1
"56",0.276455256771532,0.282432413623037,0.00597715685150507,1
"57",0.277135952328152,0.283127452324786,0.00599149999663373,1
"58",0.27739246931421,0.28335539577501,0.00596292646080082,1
"59",0.274876191188992,0.280774801981944,0.00589861079295212,0
"60",0.278068680750188,0.283948539624765,0.00587985887457743,1
"61",0.276253006314894,0.282131568252579,0.00587856193768521,1
"62",0.275662646203163,0.281444520399022,0.00578187419585913,1
"63",0.276971264514635,0.282879722587716,0.00590845807308138,1
"64",0.278165555684833,0.284093744841869,0.00592818915703586,1
"65",0.28008569885814,0.285981496704339,0.00589579784619898,1
"66",0.27702242702123,0.282825935247912,0.00580350822668257,1
"67",0.278576894334728,0.284434671571171,0.00585777723644249,1
"68",0.275837695074497,0.281774396120058,0.0059367010455616,1
"69",0.278381258124382,0.284464435291622,0.00608317716723911,1
"70",0.27912012646535,0.284996312906719,0.00587618644136889,1
"71",0.278794943141559,0.284732291621036,0.00593734847947708,1
"72",0.27915872385845,0.285050004481925,0.0058912806234756,1
"73",0.275500093798305,0.281217511006452,0.00571741720814661,1
"74",0.27681331690316,0.282758731839574,0.00594541493641437,1
"75",0.277504820444273,0.283370398976488,0.00586557853221531,1
"76",0.278011533680789,0.28401812471621,0.00600659103542073,1
"77",0.279526611236866,0.285590462274731,0.00606385103786566,1
"78",0.277690088637061,0.283638141870319,0.00594805323325764,1
"79",0.276849243799805,0.282711580371922,0.00586233657211677,1
"80",0.277292524382428,0.283168747422947,0.00587622304051921,1
"81",0.279163877309489,0.285200391820911,0.00603651451142234,1
"82",0.278938983076628,0.284984558984115,0.00604557590748711,1
"83",0.278189223696397,0.284136817930876,0.0059475942344791,1
"84",0.277004799933087,0.282927930053121,0.00592313012003404,1
"85",0.27762145201252,0.283521429964908,0.00589997795238806,1
"86",0.27810901457406,0.284039421608759,0.0059304070346996,1
"87",0.277402476681362,0.283251979860195,0.00584950317883248,1
"88",0.27861289732226,0.284689910153503,0.00607701283124357,1
"89",0.276466769467965,0.282407158961685,0.00594038949371967,1
"90",0.277581345188628,0.283475395451003,0.00589405026237511,1
"91",0.27801171532181,0.283975802700366,0.00596408737855597,1
"92",0.277272386054534,0.283133565193279,0.00586117913874534,1
"93",0.27768800266838,0.283644591586457,0.00595658891807754,1
"94",0.278003370401903,0.283955452640033,0.00595208223812999,1
"95",0.276839412425968,0.282769175104251,0.00592976267828343,1
"96",0.281078045660115,0.2871548372568,0.00607679159668523,0
"97",0.276838452446332,0.282712937116605,0.00587448467027374,1
"98",0.277822437609908,0.28371118349257,0.00588874588266197,1
"99",0.27864688488904,0.284599222188438,0.00595233729939754,1
"100",0.279685919262809,0.285615568776314,0.00592964951350533,1
